,summary,X,label
470,"5/6/1971: Suspected members of the Chicano Liberation Front bombed a Standard Oil refinery in East Los Angeles, California, United States.  Standard Oil was the target of anti-war demonstrators later that day.  There were no casualties but the attack caused an estimated $5,000 in damages.",,0
471,"5/6/1971: Unknown perpetrators firebombed a Military Recruiting Center in Burlingame, California, United States.  It is unknown if the recruiting center sustained any damages.",,0
472,"5/6/1971: An explosive device detonated within the vicinity of Military Trucks at the Naval Ammunition Depot in Hawthorne, Nevada, United States.  Private Charles Henderson was killed and Lance Corporal Charles Bauer was injured.",,0
473,"5/8/1971: Suspected members of the Chicano Liberation Front bombed the Los Angeles County welfare office located in the Department of Public Social Services Building in Los Angeles, California, United States.  The were no casualties but the front door was destroyed.",,0
474,"5/9/1971: Suspected members of the Chicano Liberation Front tossed a firebomb into the Shopping Bag market in Altadena, California, United States.  There were no casualties but the supermarket sustained an estimated $2,500 in damages.",,0
475,"5/11/1971: In a series of two incidents that might have been part of a multiple attack, suspected members of the Chicano Liberation Front firebombed the Bank of America Woodland Hills branch in Los Angeles, California, United States.  The bomb smashed through a window but did not cause any damage to the interior of the building.",,0
476,"5/11/1971: In a series of two incidents that might have been part of a multiple attack, unknown perpetrators firebombed the Bank of America Chatworth branch in Los Angeles, California, United States.  There were no casualties but the rear door of the building was damaged.",,0
477,"5/11/1971: Unknown perpetrators firebombed Army Reserve Jeeps stationed at the Sheridan Armory in Baltimore, Maryland, United States.  There were no casualties but three Jeeps sustained a total of $1,500 in damages.  Nine other unexploded incendiary devices were discovered at the scene.",,0
478,"5/12/1971: Unknown perpetrators bombed the car of Lloyd Early, the Superintendent of Palm Beach County.  The car was stationed in the parking lot of North Shore Junior-Senior High School in West Palm Beach, Florida, United States.  The vehicle sustained minor damages. The Palm Beach County school district was the scene of intense racial conflict.",,1
479,"5/19/1971: Members of the Black Liberation Army shot and wounded two police officers, Thomas P. Curry and Nicholas J. Binetti, in Manhattan, New York, United States.  The officers were guarding the home of New York District Attorney Frank Hogan when they saw a car going the wrong way down a one-way street.  When the officers caught up with the vehicle six blocks away, the perpetrators fired shots into the police car.  The radio car was riddled with bullets and the windshield was shattered.",,0
480,"5/21/1971: Two radical leftists failed in their attempts to firebomb the San Bruno Herald in San Bruno, California, United States.",,0
481,"5/28/1971: Unknown perpetrators placed a bomb in the parking lot of the Bedford Park Sherriff's Station in Bedford Park, Illinois, United States.  The bomb was discovered and subsequently disarmed a half hour before it was supposed to detonate.",,0
482,"5/29/1971: Black militants fired into the Police Headquarters of Cairo, Illinois, United States, injuring a police officer.  Following the shooting, police officers noticed four men armed with guns across the street from the station.  The officers fired on the assailants initiating a shoot-out that lasted two hours.  Two additional policemen sustained bullet wounds while all four perpetrators eventually escaped.",,0
483,"6/11/1971: In a series of related incidents, unknown perpetrators, protesting the actions of the Mexican government, bombed the Mexican-American radio station KALI in Los Angeles, California, United States.  There were no casualties but windows at the building were shattered.",,1
484,"6/11/1971: In a series of related incidents, unknown perpetrators, protesting the actions of the Mexican government, bombed the Mexican-American radio station KWKW in Pasadena, California, United States.  There were no casualties but the building sustained an estimated $1,000 in damages.  Additionally, station was knocked off the air for ten minutes.",,1
485,"6/13/1971: Unknown perpetrators, protesting the actions of the Mexican government, bombed a gas station adjacent to the Spanish language television channel KMEX-TV in Los Angeles, California, United States.  There were no casualties but a truck sustained minor damage and one window at the gas station was shattered.",,1
486,"6/15/1971: Unknown perpetrators, protesting the actions of the Mexican government, bombed the Joaquin Murieta Center, a Mexican-American  college recruitment facility, in Los Angeles, California, United States.  There were no casualties and it is unknown if the buildings sustained any damage.",,1
487,"6/16/1971: Unknown perpetrators placed a pipe bomb at the county building in Santa Cruz, California, United States.  An anonymous caller notified the authorities of the device and it was subsequently removed.",,0
488,"6/17/1971: Unknown perpetrators, protesting the actions of the Mexican government, bombed the Mexican-American newspaper LA Opinion in Los Angeles, California, United States.  There were no casualties but the front of the office was damaged and windows at an store adjacent store were shattered.",,1
489,"6/21/1971: Unknown perpetrators placed a pipe bomb in a purse and left the device at a City Council meeting in San Jose, California, United States.  The bomb was discovered and subsequently removed.  The meeting discussed a controversial debate on a proposed mobile home development.",,1
490,"6/22/1971: In a series of two incidents that might have been part of a multiple attack, suspected members of the Chicano Liberation Front bombed a campus security police car parked outside of the administration building at California State University, Los Angeles, United States.  There were no casualties but the vehicle was destroyed.",,0
